obpm_bpm,4_seas_past_obpm_playoffs,5_seas_past_obpm_playoffs,5_euc_clones_obpm,3_euc_clones_obpm,vorp_regseas,5_cos_clones_obpm,4_euc_clones_obpm,pie_adv,2_euc_clones_obpm,4_cos_clones_obpm,1_pear_clones_obpm,5_pear_clones_obpm,3_seas_past_obpm_playoffs,3_yr_rolling_avg_obpm_playoffs,4_pear_clones_obpm,3_cos_clones_obpm,pass%_drives,fg%_drives,1_euc_clones_obpm,1_seas_past_obpm_playoffs,2_yr_rolling_avg_obpm_playoffs,painttouch pts_shooting_eff,3_pear_clones_obpm,1_cos_clones_obpm,pts%_drives,+/-_trad,avg speed off_speed,3pa_trad,tov%_drives,pull upfg%_shooting_eff,ft%_drives,3pm_trad,fgm_trad,tov_trad,3p%_catch&shoot,mr_fg%_shootingzone,2_pear_clones_obpm,oreb_oreb,ftm_trad,2_cos_clones_obpm,poss_adv,fgm%ast_scoring,to ratio_adv,fga_trad,ftm_drives,3fgm%ast_scoring,ast/to_adv,fg%_pullup,pf%_drives,season,obpm_playoffs,2_yr_roll_obpm_bpm,2_yr_roll_pie_adv,2_yr_roll_vorp_regseas,3_yr_roll_obpm_bpm,3_yr_roll_pie_adv,3_yr_roll_vorp_regseas,4_yr_roll_obpm_bpm,4_yr_roll_pie_adv,4_yr_roll_vorp_regseas,5_yr_roll_obpm_bpm,5_yr_roll_pie_adv,5_yr_roll_vorp_regseas,player
0.3,0.3,0.3,-0.14,0.1333333333333333,0.6,-0.4600000000000001,-0.125,8.4,1.0,-0.525,0.5,-0.0200000000000001,0.3,1.3,-0.975,-1.2333333333333334,44.2,46.1,0.7,0.3,1.3,0.5,-1.2333333333333334,0.5,45.3,-1.0,4.52,8.8,8.3,45.0,75.0,3.9,7.8,1.9,45.1,43.7,-1.05,0.3,1.0,-1.05,2535,73.1,8.3,16.3,0.1,80.0,2.17,45.0,3.3,2021,1.3,-0.4,9.0,0.3,-0.4,9.0,0.3,-0.4,9.0,0.3,-0.4,9.0,0.3,Luke Kennard
0.6,1.3,1.2999999999999998,-0.02,1.2666666666666666,0.8,-0.3199999999999999,0.2249999999999999,8.9,1.0,-0.35,1.6,1.7799999999999998,1.2999999999999998,1.3,1.1749999999999998,-0.3,44.6,47.5,0.7,1.2999999999999998,1.3,0.2,2.433333333333333,0.1,50.4,7.7,4.55,9.8,5.8,42.5,92.9,4.8,6.8,1.7,52.6,44.7,0.8500000000000001,0.3,1.3,0.8500000000000001,2753,84.0,8.6,13.9,0.2,94.0,1.98,42.5,5.0,2023,1.8,-0.05000000000000002,8.7,0.44999999999999996,-0.05000000000000002,8.7,0.44999999999999996,-0.05000000000000002,8.7,0.44999999999999996,-0.05000000000000002,8.7,0.44999999999999996,Luke Kennard
0.7,0.7,0.7,0.08,0.7000000000000001,1.7,-1.06,0.2,10.1,0.0,-0.2249999999999999,-1.0,2.76,0.7,0.7,1.85,-1.0333333333333334,34.7,48.4,-0.4,0.7,0.7,2.9,1.7333333333333332,-1.0,55.3,0.5,4.6,5.3,4.1,27.4,78.9,1.8,7.1,1.7,35.1,34.4,-0.55,1.5,3.0,-0.55,4800,72.0,7.7,15.5,0.4,100.0,1.73,27.4,8.7,2016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luol Deng
0.0,0.0,0.0,0.5199999999999999,1.3666666666666665,0.8,1.0,0.7249999999999999,9.8,-0.5,1.15,2.1,1.34,0.0,0.0,1.15,1.1666666666666663,38.6,49.1,-1.5,0.0,0.0,0.9,1.1666666666666663,2.1,42.6,2.2,4.69,4.9,5.6,34.9,87.5,2.0,7.4,2.9,44.6,38.9,2.3,0.7,2.8,2.3,3938,54.5,10.1,16.1,0.7,89.7,2.81,35.6,4.4,2017,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malcolm Brogdon
-0.1,-0.1,-0.1,-1.2199999999999998,-2.0666666666666664,0.3,-0.6199999999999999,-2.075,9.4,-3.05,-1.4,-2.5,-0.6,-0.1,-2.5,-1.375,-2.6666666666666665,39.6,52.2,-2.5,-2.5,-2.5,1.3,-2.6666666666666665,-2.5,50.2,-2.1,4.67,5.5,4.9,45.3,86.1,2.1,8.4,2.3,35.3,43.9,-2.05,0.5,2.6,-2.05,2903,48.0,8.7,17.3,0.7,72.6,2.3,46.4,4.2,2018,-2.9,0.0,9.8,0.8,0.0,9.8,0.8,0.0,9.8,0.8,0.0,9.8,0.8,Malcolm Brogdon
2.0,1.9,1.9,-0.32,-1.2333333333333334,1.9,-1.7200000000000002,-0.4,12.0,-0.6,-1.35,1.0,-1.14,1.9,-2.7,-1.575,-2.766666666666667,36.7,53.3,1.7,-2.9,-2.7,1.4,-1.3,1.0,63.6,10.6,4.69,6.1,6.0,29.4,89.4,2.6,9.4,2.3,47.5,40.5,0.7,1.0,3.5,-2.15,4002,56.9,8.2,18.7,0.9,83.7,2.25,29.4,5.1,2019,1.4,-0.05,9.600000000000001,0.55,-0.05,9.600000000000001,0.55,-0.05,9.600000000000001,0.55,-0.05,9.600000000000001,0.55,Malcolm Brogdon
2.3,3.3,3.3,2.76,3.1,1.6,-2.6,2.825,13.6,1.95,-2.925,0.4,-0.2999999999999999,-2.5,-1.3333333333333333,-0.8999999999999999,-3.6666666666666665,46.4,46.1,2.1,1.4,-0.75,0.8,-0.7666666666666666,-2.3,47.8,2.6,4.53,6.7,5.9,41.2,87.4,2.2,9.5,3.8,36.0,49.7,-0.95,0.9,4.8,-5.05,3436,24.8,9.8,21.7,1.4,45.3,2.91,41.2,5.6,2020,3.5,0.95,10.7,1.1,0.6333333333333333,10.4,1.0,0.6333333333333333,10.4,1.0,0.6333333333333333,10.4,1.0,Malcolm Brogdon
2.3,1.4,-2.9,1.3400000000000003,1.2666666666666668,2.1,-1.1,1.1250000000000002,13.3,2.1500000000000004,-1.85,1.0,0.78,3.5,0.6666666666666666,0.4499999999999999,-0.7000000000000001,43.8,49.7,1.1,3.0666666666666664,2.45,0.7,-0.7666666666666666,-1.7,52.0,5.0,4.4,8.2,5.8,45.2,81.8,3.6,9.8,2.7,44.2,48.8,-0.7,0.6,4.4,-1.2,3628,46.0,8.4,20.2,1.2,65.9,2.53,45.2,6.6,2023,-0.2,2.15,12.8,1.75,1.3999999999999997,11.666666666666666,1.2666666666666668,1.0499999999999998,11.2,1.15,1.0499999999999998,11.2,1.15,Malcolm Brogdon
0.8,0.8,0.8,-2.6,-3.6666666666666665,1.0,-0.12,-3.425,8.9,-5.45,-0.75,-1.8,-0.1199999999999999,0.8,0.8,-0.2249999999999999,-1.1,22.1,45.6,-4.4,0.8,0.8,0.6,-1.1,0.1,70.9,3.4,4.41,10.3,4.0,38.5,86.2,4.1,8.9,1.4,42.2,43.7,-0.85,0.5,1.4,-0.85,3929,86.2,6.0,18.8,0.3,98.2,1.76,38.5,7.0,2019,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malik Beasley
0.7,0.7,0.7,-1.6800000000000002,-2.6333333333333333,0.7,-0.28,-2.4,8.1,-1.85,-5.551115123125783e-17,1.5,0.32,-0.8,-0.8,1.05,-0.5000000000000001,41.0,36.7,-3.5,0.7,-0.8,0.3,1.8,2.3,42.9,1.9,4.48,15.0,5.6,34.0,90.0,5.6,7.8,1.0,38.1,32.4,1.9,0.4,1.2,-0.1500000000000001,4250,83.4,4.2,20.0,0.1,90.4,2.7,34.4,3.1,2022,-1.7,0.8,8.9,1.0,0.8,8.9,1.0,0.8,8.9,1.0,0.8,8.9,1.0,Malik Beasley
-0.9,-0.8,-1.0,-0.14,-0.0999999999999999,0.0,0.76,-0.75,7.9,-0.5499999999999999,0.375,1.5,0.8400000000000001,-1.0,-1.25,1.35,0.6333333333333333,36.8,47.9,0.8,-1.7,-1.25,0.3,1.0333333333333334,1.5,54.5,-2.0,4.24,14.8,6.9,37.2,81.3,5.3,8.3,2.0,35.7,39.6,1.75,0.5,1.1,1.75,4461,73.0,7.7,21.0,0.2,85.5,1.38,37.2,3.5,2023,-3.6,0.75,8.5,0.85,0.75,8.5,0.85,0.75,8.5,0.85,0.75,8.5,0.85,Malik Beasley
1.6,1.6,1.6,-0.8800000000000001,-0.3333333333333335,1.0,-0.3,-0.7500000000000001,11.6,-1.0000000000000002,0.0,-0.9,-0.5199999999999999,1.6,1.6,-1.4,-1.0,51.2,50.7,2.4,1.6,1.6,0.7,-1.2333333333333334,-3.8,46.3,1.8,4.82,10.7,7.5,36.6,91.4,3.8,9.6,3.9,38.0,45.3,-2.35,0.4,4.9,-1.5,3724,65.0,11.0,21.4,1.1,83.2,2.04,36.3,6.7,2023,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malik Monk
2.8,2.8,2.8,0.8400000000000001,1.7333333333333334,2.4,0.0199999999999998,0.925,13.2,2.45,-0.1500000000000001,4.1,1.12,2.8,2.8,1.375,0.8999999999999998,32.6,57.6,-0.1,2.8,2.8,1.1,1.9666666666666668,4.1,56.4,13.2,4.64,8.1,7.9,31.9,89.1,2.8,9.2,4.3,38.8,32.3,2.4,0.5,5.0,2.1,3199,54.4,12.2,19.6,0.8,82.2,2.11,33.1,7.7,2014,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manu Ginobili
0.9,0.9,0.9,0.82,0.5333333333333333,1.5,1.0399999999999998,0.875,11.3,1.55,1.5499999999999998,1.1,1.0399999999999998,0.9,2.9,1.5499999999999998,1.7,40.3,49.2,2.9,2.9,2.9,0.7,1.2333333333333332,4.1,46.8,9.8,4.58,8.0,6.1,24.7,71.8,2.8,7.8,4.8,40.0,34.2,2.6,0.4,4.6,1.2999999999999998,3217,57.8,13.7,18.3,0.8,80.9,1.9,25.3,7.4,2015,1.8,2.8,13.2,2.4,2.8,13.2,2.4,2.8,13.2,2.4,2.8,13.2,2.4,Manu Ginobili
1.4,-0.5,-0.5,2.48,2.266666666666667,1.6,0.3,1.85,11.9,2.35,1.2,2.5,0.5399999999999999,-0.5,2.35,0.5249999999999999,1.3333333333333333,35.6,40.8,1.8,1.8,2.35,0.5,0.4333333333333333,2.5,44.0,14.1,4.52,7.7,8.1,38.7,86.4,3.0,8.4,4.2,43.0,47.8,1.7,0.5,3.9,1.7,2335,67.5,13.0,18.6,0.7,91.4,1.79,39.4,6.6,2016,0.1,1.8499999999999999,12.25,1.95,1.8499999999999999,12.25,1.95,1.8499999999999999,12.25,1.95,1.8499999999999999,12.25,1.95,Manu Ginobili
-0.7,-1.4,-1.4,2.0,1.0666666666666669,1.1,2.86,1.2500000000000002,8.7,-1.1,3.05,2.5,3.62,2.9,1.6,3.3,3.7,33.7,39.5,0.1,0.1,0.95,0.3,3.7,6.1,41.8,9.4,4.45,8.3,8.4,33.6,77.3,3.3,6.3,3.5,39.2,23.3,4.3,0.5,3.1,4.3,2734,62.6,12.6,16.1,0.3,78.7,1.91,34.8,4.0,2017,-1.2,1.15,11.600000000000001,1.55,1.7,12.133333333333333,1.8333333333333333,1.7,12.133333333333333,1.8333333333333333,1.7,12.133333333333333,1.8333333333333333,Manu Ginobili
-1.5,2.9,-2.6666666666666665,-0.1999999999999999,-0.1333333333333333,0.2,2.6,-0.2749999999999999,8.5,0.3,2.775,2.1,2.32,1.8,0.2333333333333334,1.875,1.6666666666666667,34.3,50.0,-1.2,-1.2,-0.5499999999999999,0.4,1.6666666666666667,1.8,50.9,2.7,4.53,7.2,6.4,30.5,82.9,2.4,7.5,3.9,38.5,36.4,1.95,0.3,4.1,1.4500000000000002,2678,54.2,13.4,17.3,0.5,79.7,1.55,31.7,5.0,2018,-0.3,0.35,10.3,1.35,0.5333333333333333,10.633333333333333,1.4000000000000001,1.0999999999999999,11.275,1.65,1.0999999999999999,11.275,1.65,Manu Ginobili
1.1,1.1,1.1,0.8400000000000001,0.6333333333333334,2.5,-0.44,-0.2,13.1,1.35,-1.0,0.7,-0.44,1.1,1.1,-0.375,-1.1,19.5,40.0,0.2,1.1,1.1,5.6,1.6666666666666667,2.5,53.7,0.4,3.83,0.3,4.9,42.6,60.0,0.1,9.0,3.0,20.0,37.4,1.6,1.4,5.0,1.6,3719,69.3,9.7,19.1,0.1,50.0,1.94,42.6,12.2,2014,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marc Gasol
2.7,2.7,2.7,-0.08,1.0333333333333334,4.8,-0.44,0.575,15.1,1.45,1.075,2.5,-0.44,2.7,0.4,1.075,1.6666666666666667,17.9,52.9,0.4,0.4,0.4,5.6,1.6666666666666667,0.7,90.5,4.3,3.91,0.3,4.8,35.8,85.0,0.1,10.1,3.4,11.1,41.9,1.6,1.4,6.7,1.6,5224,62.8,10.1,20.5,0.2,66.7,1.74,36.5,11.9,2015,3.5,1.1,13.1,2.5,1.1,13.1,2.5,1.1,13.1,2.5,1.1,13.1,2.5,Marc Gasol
3.8,5.4,5.4,1.98,1.0666666666666669,4.6,-1.78,1.6,15.1,0.8,-1.55,-0.7,-2.06,0.4,1.95,-1.65,-1.6333333333333335,21.6,55.1,2.1,5.4,1.95,2.9,-0.8333333333333334,-0.7,81.1,1.3,3.82,5.4,5.9,40.0,94.1,2.1,10.8,3.4,39.4,40.8,-0.6,0.8,5.6,-0.6,4921,65.0,9.2,23.6,0.6,98.1,2.04,40.4,14.1,2017,3.2,1.9000000000000001,14.1,3.65,1.9000000000000001,14.1,3.65,1.9000000000000001,14.1,3.65,1.9000000000000001,14.1,3.65,Marc Gasol
0.8,3.5,0.4,1.58,2.1333333333333333,3.1,-0.3799999999999999,1.4500000000000002,13.1,2.75,-0.6499999999999999,-0.1,-1.2399999999999998,2.15,2.3666666666666667,-0.6499999999999999,-0.6,35.0,50.0,4.4,2.15,3.35,3.2,-0.6,-0.1,62.5,3.2,3.88,5.5,5.0,33.0,81.3,2.0,7.9,3.1,37.1,46.9,0.25,1.0,3.9,0.25,4924,78.5,10.4,17.7,0.2,99.0,2.25,33.0,7.5,2019,0.3,3.25,15.1,4.699999999999999,2.533333333333333,14.433333333333332,3.9666666666666663,2.533333333333333,14.433333333333332,3.9666666666666663,2.533333333333333,14.433333333333332,3.9666666666666663,Marc Gasol
-1.2,-1.3,3.5,-2.7,-1.7666666666666666,1.1,3.58,-3.075,9.6,-5.3,3.5249999999999995,7.6,2.3,3.2,2.333333333333333,2.7,4.466666666666666,46.7,42.9,-4.0,0.3,1.75,1.2,3.533333333333333,5.6,50.0,10.8,3.73,6.0,3.3,56.5,100.0,2.3,4.8,2.4,38.7,18.5,6.6,0.7,1.5,6.6,2474,82.4,11.7,11.3,0.0,100.0,2.49,56.5,3.3,2020,-4.5,2.3,14.1,3.8499999999999996,2.4333333333333336,14.433333333333332,4.166666666666667,2.1,14.1,3.75,2.1,14.1,3.75,Marc Gasol
-1.4,3.2,-1.975,0.0399999999999998,2.1,1.1,1.6,1.1749999999999998,8.3,1.1,1.85,3.4,1.96,-1.975,-0.3333333333333333,1.1,2.2333333333333334,64.7,40.0,0.8,-4.5,-2.1,1.2,1.1,3.4,23.5,4.3,3.82,5.9,0.0,23.5,0.0,2.4,4.3,2.6,41.7,28.6,1.2999999999999998,0.7,1.7,0.6499999999999999,2068,87.5,14.1,9.4,0.0,98.0,2.06,23.5,0.0,2021,2.9,-0.19999999999999996,11.35,2.1,1.133333333333333,12.6,2.9333333333333336,1.5250000000000001,13.225,3.4,1.44,13.2,3.22,Marc Gasol
0.2,0.2,0.2,1.2600000000000002,0.9,1.8,-0.3799999999999999,0.95,12.5,0.4,0.0250000000000001,-2.8,0.8800000000000001,0.2,0.2,1.475,0.5333333333333335,17.8,35.5,0.6,0.2,0.2,6.5,0.5333333333333335,-2.8,55.6,5.5,4.48,0.0,6.7,38.6,75.0,0.0,8.6,2.4,100.0,38.8,-1.0499999999999998,2.5,3.0,-1.0499999999999998,5273,68.4,10.5,15.9,0.0,100.0,1.1,39.1,4.4,2014,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcin Gortat
0.6,0.6,0.6,1.24,1.2666666666666666,2.1,-0.0399999999999999,1.45,13.3,1.75,-0.2749999999999999,-2.8,0.14,0.6,1.1,-0.75,-1.6,35.7,25.0,-1.5,1.1,1.1,7.3,-1.6,-2.8,42.9,5.2,4.52,0.1,14.3,38.6,100.0,0.0,9.0,2.0,0.0,40.9,-2.15,2.2,2.5,-2.15,4904,76.8,9.5,15.8,0.0,0.0,0.97,39.3,14.3,2015,0.5,0.2,12.5,1.8,0.2,12.5,1.8,0.2,12.5,1.8,0.2,12.5,1.8,Marcin Gortat
-0.3,0.0999999999999999,0.0999999999999999,0.54,0.5333333333333334,0.8,1.46,0.925,10.9,-0.2999999999999999,1.4,3.2,0.96,1.1,0.8,2.625,1.2,44.4,100.0,0.8,0.0999999999999999,0.8,7.5,2.833333333333333,3.2,88.9,3.8,4.44,0.0,0.0,42.9,75.0,0.0,7.4,2.3,0.0,40.9,4.5,2.9,2.0,1.35,5249,71.0,12.1,12.8,0.1,0.0,1.02,42.9,44.4,2017,-0.6,0.4,12.9,1.9500000000000002,0.4,12.9,1.9500000000000002,0.4,12.9,1.9500000000000002,0.4,12.9,1.9500000000000002,Marcin Gortat
-0.8,1.1,-1.05,0.02,-0.4666666666666666,0.8,4.26,-0.725,10.4,0.0,5.15,-0.1,-2.24,0.5,0.3333333333333333,-1.3750000000000002,5.766666666666667,12.0,18.8,-0.5,-0.6,-0.0499999999999999,5.5,-2.4333333333333336,2.0,36.0,2.5,4.5,0.0,8.0,50.0,50.0,0.0,6.8,2.3,0.0,40.0,-1.45,2.2,2.6,5.15,4243,75.5,11.2,13.2,0.0,0.0,1.53,51.9,8.0,2018,-1.5,0.15,12.100000000000001,1.4500000000000002,0.16666666666666666,12.233333333333334,1.5666666666666667,0.16666666666666666,12.233333333333334,1.5666666666666667,0.16666666666666666,12.233333333333334,1.5666666666666667,Marcin Gortat
1.0,1.0,1.0,1.44,1.8666666666666665,1.7,1.26,1.375,10.0,1.25,1.425,1.1,0.64,1.0,1.0,1.625,0.4666666666666668,32.6,41.9,2.5,1.0,1.0,1.5,3.0,1.1,42.8,6.4,5.04,7.2,8.0,43.1,80.0,3.1,8.3,2.3,46.1,43.6,2.7,0.2,2.7,2.35,4066,79.8,9.3,17.1,0.2,89.7,1.88,45.2,5.3,2014,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marco Belinelli
-0.3,-0.3,-0.3,-0.3199999999999999,0.9,0.4,2.54,0.2,8.2,1.35,1.0499999999999998,-8.4,-1.1,-0.3,-1.2,-1.525,0.8666666666666666,37.6,50.9,-1.2,-1.2,-1.2,0.7,-3.233333333333333,0.3,53.2,0.0,4.98,8.3,6.4,38.5,83.3,3.1,7.2,2.2,40.3,46.2,-4.05,0.5,3.0,-0.65,2760,75.9,9.2,17.0,0.2,91.9,1.54,38.8,6.4,2015,5.7,1.0,10.0,1.7,1.0,10.0,1.7,1.0,10.0,1.7,1.0,10.0,1.7,Marco Belinelli
0.4,-1.2,-0.9,0.1600000000000001,-1.4333333333333331,0.8,1.28,-1.225,9.3,-2.25,0.825,-1.2,-0.7,5.7,2.25,-0.75,-0.3333333333333332,34.6,39.7,-1.2,-0.9,2.25,1.2,-1.2666666666666666,-0.6,43.6,-0.7,5.01,9.6,5.6,44.0,100.0,3.6,8.2,2.3,38.2,46.5,-0.8999999999999999,0.3,3.6,-0.8999999999999999,4112,83.4,8.8,18.6,0.3,87.2,1.57,45.0,6.7,2018,0.3,0.35,9.1,1.05,0.35,9.1,1.05,0.35,9.1,1.05,0.35,9.1,1.05,Marco Belinelli
-0.5,5.7,-1.2,0.5599999999999999,0.9,0.1,0.48,0.525,7.5,-1.5,-0.35,-1.9,0.74,-0.8,1.6,0.85,-1.5,36.8,42.6,0.3,0.3,3.0,0.8,-0.1333333333333333,-1.9,54.8,0.9,5.01,10.2,6.5,35.8,86.7,3.8,7.4,1.9,38.6,40.9,0.6000000000000001,0.2,2.9,-1.45,3873,81.1,7.7,17.8,0.3,84.4,1.83,36.5,9.0,2019,-1.4,0.05000000000000002,8.75,0.6000000000000001,0.3666666666666667,9.166666666666666,0.9666666666666667,0.3666666666666667,9.166666666666666,0.9666666666666667,0.3666666666666667,9.166666666666666,0.9666666666666667,Marco Belinelli
-1.9,-1.9,-1.9,-0.5800000000000001,-0.4666666666666666,0.7,3.76,-0.675,6.6,0.5,2.575,4.5,0.96,-1.9,-1.9,1.45,2.1333333333333333,37.1,32.0,0.9,-1.9,-1.9,0.7,2.433333333333333,4.5,33.8,1.5,4.53,7.5,8.5,30.4,58.3,2.5,4.8,2.5,35.3,31.7,2.4,1.0,2.3,2.4,3635,65.7,10.9,13.1,0.3,90.1,2.31,31.8,8.5,2015,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcus Smart
-2.2,-2.2,-2.2,-0.12,-0.0666666666666666,0.4,1.88,0.175,7.2,-0.15,2.475,4.5,1.7399999999999998,-2.2,-0.1,3.65,3.1666666666666665,29.2,37.3,-0.1,-0.1,-0.1,1.7,4.166666666666667,2.9,44.0,2.4,4.5,6.8,6.8,40.9,71.4,1.7,5.2,2.3,22.2,23.4,4.8,1.2,3.6,2.5,3544,50.5,9.2,14.9,0.5,73.8,2.31,41.3,8.4,2016,-0.4,-1.9,6.6,0.7,-1.9,6.6,0.7,-1.9,6.6,0.7,-1.9,6.6,0.7,Marcus Smart
-1.9,-2.2,-2.2,-0.8400000000000001,-0.5,0.4,0.8800000000000002,-0.75,8.2,-0.25,1.1750000000000005,4.5,0.6400000000000002,-2.2,-0.25,1.1750000000000005,0.6000000000000002,34.2,35.5,-0.1,-0.4,-0.25,1.8,0.6000000000000002,4.5,36.9,2.6,4.25,6.7,7.6,30.8,79.6,1.9,5.4,3.2,31.8,35.5,2.95,1.0,4.1,2.95,4962,58.7,11.5,15.1,0.5,90.4,2.29,31.5,6.2,2017,-1.3,-2.05,6.9,0.55,-2.05,6.9,0.55,-2.05,6.9,0.55,-2.05,6.9,0.55,Marcus Smart
-2.1,-2.1,-2.1,-1.02,-1.7,0.3,1.92,-1.375,7.5,-2.05,2.5,4.5,1.92,-0.1,-0.6,2.5,3.3000000000000003,31.6,49.2,-1.3,-1.3,-0.8500000000000001,0.9,2.3666666666666667,4.5,44.1,6.4,4.37,7.5,7.8,33.8,75.0,2.2,5.7,3.9,31.3,35.7,3.5,0.8,2.9,3.5,3334,50.3,13.4,15.4,0.4,76.0,2.01,34.7,4.4,2018,-2.7,-2.05,7.7,0.4,-2.0,7.333333333333333,0.5,-2.0,7.333333333333333,0.5,-2.0,7.333333333333333,0.5,Marcus Smart
0.0,-0.4,-0.1,-0.56,-0.3333333333333333,1.6,2.66,-0.0249999999999999,9.0,-1.6,2.8,2.9,0.9599999999999996,-1.3,-1.4666666666666668,2.8,2.333333333333333,39.7,39.6,-1.9,-0.0666666666666667,-2.0,0.7,2.2333333333333334,-0.4,46.9,6.9,4.29,9.8,7.0,39.7,87.0,3.4,6.3,2.5,31.4,28.1,1.25,0.7,3.1,2.05,4051,52.7,9.0,16.8,0.7,72.3,2.83,39.7,6.2,2020,-0.8,-2.0,7.85,0.35,-2.0666666666666664,7.633333333333333,0.3666666666666667,-2.025,7.375,0.45,-2.025,7.375,0.45,Marcus Smart
-0.4,-1.3,-0.4,-1.16,-1.3333333333333333,0.7,-0.2200000000000001,-0.775,8.5,-1.05,-0.9000000000000001,2.9,0.1,-2.7,-1.6,1.725,0.0666666666666664,41.7,48.9,-0.8,-0.8,-1.75,0.8,3.1666666666666665,-6.4,52.1,2.8,4.3,8.5,7.1,37.3,82.8,2.8,6.1,2.9,32.5,45.3,2.5,0.8,3.8,-2.1500000000000004,3332,55.7,10.1,15.3,1.0,87.1,2.84,37.3,8.6,2021,1.3,-1.05,8.25,0.95,-1.3333333333333333,8.233333333333334,0.7666666666666667,-1.5499999999999998,7.975,0.675,-1.6199999999999999,7.7,0.68,Marcus Smart
-1.2,-2.7,-1.3,-0.2799999999999999,0.2333333333333333,1.5,-0.2000000000000001,-0.15,9.5,-0.0999999999999999,-0.2750000000000002,1.4,0.3599999999999997,-0.8999999999999999,-0.7333333333333334,2.05,-0.2666666666666669,45.7,48.2,1.3,1.3,0.25,0.9,2.833333333333333,1.4,47.4,9.3,4.15,7.6,6.3,25.5,81.3,2.5,6.3,3.4,35.2,22.0,2.15,0.6,3.0,2.8,4737,58.3,11.6,15.2,0.9,91.6,2.62,26.4,6.6,2022,-0.8,-0.2,8.75,1.15,-0.8333333333333334,8.333333333333334,0.8666666666666668,-1.1,8.3,0.75,-1.3199999999999998,8.08,0.6799999999999999,Marcus Smart
-1.8,-1.6833333333333331,-2.7,0.0199999999999999,-0.1,0.5,0.52,-0.2,7.6,0.25,0.625,2.9,0.52,-0.8,-0.1,0.625,0.3666666666666667,49.0,52.3,-0.8,-0.8,0.25,0.6,1.3,-0.4,43.7,5.9,4.05,8.3,8.2,32.4,69.6,2.8,6.1,3.5,34.4,38.5,1.25,0.8,2.1,-0.8999999999999999,4097,54.0,12.1,14.7,0.5,85.2,2.67,31.8,5.2,2023,0.0,-0.8,9.0,1.0999999999999999,-0.5333333333333333,9.0,1.2666666666666666,-0.925,8.625,1.025,-1.12,8.540000000000001,0.9,Marcus Smart
-0.4,-0.4,-0.4,0.22,-0.9666666666666668,0.2,2.6000000000000005,-0.7,7.4,-1.25,2.7750000000000004,0.2,1.24,-0.4,-0.4,1.05,2.733333333333334,17.5,33.3,-0.1,-0.4,-0.4,0.9,0.8666666666666667,0.2,55.9,-0.9,4.2,9.2,6.3,35.1,78.6,3.2,7.4,2.0,35.4,36.5,1.05,0.9,2.6,0.9,3418,65.1,8.1,18.7,0.3,85.3,1.15,35.6,9.8,2014,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcus Thornton
-0.3,-0.3,-0.3,-0.06,0.3333333333333333,1.2,2.6,-0.3,8.5,0.35,3.15,2.1,2.28,-0.3,-0.3,2.575,2.533333333333333,36.7,49.3,0.2,-0.3,-0.3,0.4,2.533333333333333,2.1,42.0,7.1,4.32,5.3,7.1,36.8,79.2,2.0,6.0,3.8,39.3,36.6,3.3,0.6,2.8,3.3,4261,44.9,14.1,13.1,0.8,89.7,2.2,37.3,5.9,2014,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario Chalmers
-3.1,-3.1,-3.1,-1.4200000000000002,-1.9333333333333336,-0.2,4.52,-1.6,6.7,-2.2,4.525,4.0,3.8,-3.1,-3.1,4.25,4.3,27.6,54.3,-1.7,-3.1,-3.1,0.4,3.9333333333333336,3.3,74.7,-9.3,4.52,4.1,8.0,39.2,83.3,1.3,4.9,2.2,30.5,35.7,3.65,0.7,2.5,3.65,1895,56.5,12.5,11.5,0.3,91.7,1.19,39.2,10.3,2020,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario Hezonja
